Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
An Episode in the Life of an Iron Picker, (2013),"$43,757","$43,757",,1 hr 15 min,,Drama
The High Note, (2020),"$2,217,874","$2,217,874",,1 hr 53 min,PG-13,Drama;Music;Romance
Goose on the Loose, (2006),,,,1 hr 27 min,PG,Adventure;Comedy;Family
The Notebook, (2004),"$81,417,274","$37,088,804","$29,000,000",2 hr 3 min,PG-13,Drama;Romance
The Notorious Bettie Page, (2005),"$1,415,082","$362,924",,1 hr 31 min,R,Biography;Drama
Day of the Fight, (2023),,,,1 hr 45 min,R,Drama;Sport
The November Man, (2014),"$25,018,119","$14,643,800",,1 hr 48 min,R,Action;Adventure;Crime;Mystery;Thriller
The Nude Bomb, (1980),"$14,662,035",,,1 hr 34 min,,Action;Comedy;Crime;Mystery;Sci-Fi
The Nugget, (2002),"$985,672","$985,672",,1 hr 37 min,R,Comedy
Star Wars: Episode III - Revenge of the Sith, (2005),"$380,270,577","$469,765,058","$113,000,000",2 hr 20 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
The Nun, (2018),"$117,481,222","$248,601,575","$22,000,000",1 hr 36 min,R,Horror;Mystery;Thriller
The Nun II, (2023),"$86,267,073","$183,400,000",,1 hr 50 min,R,Horror;Mystery;Thriller
The Good Nurse, (2022),"$14,943","$14,943",,2 hr 1 min,R,Biography;Crime;Drama;Mystery;Thriller
The Nut Job, (2014),"$64,251,541","$56,633,986","$42,000,000",1 hr 25 min,PG,Adventure;Animation;Comedy;Crime;Family
The Nut Farm, (2024),"$41,287","$41,287",,1 hr 31 min,,Comedy;Drama
The Nut Job 2: Nutty by Nature, (2017),"$28,370,522","$40,372,963","$40,000,000",1 hr 31 min,PG,Adventure;Animation;Comedy;Crime;Family
The Nutcracker, (1993),"$2,119,994",,"$19,000,000",1 hr 32 min,,Family;Fantasy;Music
The Nutcracker: The Untold Story, (2010),"$195,459","$16,982,534","$90,000,000",1 hr 50 min,PG,Action;Family;Fantasy;Musical
The Nutcracker Prince, (1990),"$1,781,694",,,1 hr 15 min,,Adventure;Animation;Family;Fantasy
The Nutty Professor, (1996),"$128,814,019","$145,147,000","$54,000,000",1 hr 35 min,PG-13,Comedy;Romance;Sci-Fi
The Old Oak, (2023),"$229,763","$7,500,025",,1 hr 53 min,,Drama
Enemy at the Gates, (2001),"$51,401,758","$45,574,512","$68,000,000",2 hr 11 min,R,Action;Drama;War
The Oath, (2018),"$401,463","$2,389",,1 hr 33 min,R,Comedy;Thriller
Widow of St. Pierre, (2000),"$3,193,889","$4,000,000",,1 hr 52 min,R,Drama;History;Romance
The Obama Effect, (2012),"$110,904",,,1 hr 25 min,PG-13,Comedy;Drama
The Object of Beauty, (1991),"$5,136,759",,,1 hr 43 min,R,Comedy;Crime;Drama
The Object of My Affection, (1998),"$29,187,243","$17,718,646",,1 hr 51 min,R,Comedy;Drama;Romance
The Objective, (2008),$95,,,1 hr 30 min,,Horror;Sci-Fi;Thriller
The Box, (2009),"$15,051,977","$18,282,199","$30,000,000",1 hr 55 min,PG-13,Drama;Mystery;Thriller
The Hobbit: The Battle of the Five Armies, (2014),"$255,138,261","$707,063,077",,2 hr 24 min,PG-13,Adventure;Fantasy
History of the Occult, (2020),"$26,365","$26,365",,1 hr 22 min,,Horror
The Odd Couple, (1968),"$44,527,234",,,1 hr 45 min,,Comedy
The Odd Couple II, (1998),"$18,912,328",,,1 hr 37 min,PG-13,Adventure;Comedy
Odd Job, (2016),"$2,987,328","$2,987,328",,1 hr 47 min,,Comedy;Crime
Against All Odds, (1984),"$21,689,062",,,2 hr 8 min,,Action;Adventure;Crime;Drama;Romance;Thriller
The Ode to Joy, (2006),"$8,688,249","$8,688,249",,2 hr 10 min,,Drama;History;Music;War
The Ipcress File, (1965),"$10,507","$10,507",,1 hr 49 min,,Drama;Thriller
The Odyssey, (2016),"$9,763,264","$9,763,264",,2 hr 2 min,PG,Adventure;Biography;Drama
Off Season, (2017),"$12,544",,,1 hr 26 min,,Drama;Thriller
The Offence, (1973),,,,1 hr 52 min,,Crime;Drama;Thriller
The Young Offenders, (2016),"$14,862","$14,862",,1 hr 23 min,,Adventure;Comedy;Crime;Drama
Bartleby, (2001),"$148,479",,,1 hr 23 min,PG-13,Comedy;Drama;Mystery
Office Christmas Party, (2016),"$54,767,494","$59,733,805","$45,000,000",1 hr 45 min,R,Comedy
The Officer's Ward, (2001),"$2,888,830","$2,888,830",,2 hr 15 min,,Drama;Romance;War
The Ward, (2010),"$5,343,820","$5,343,820",,1 hr 29 min,R,Horror;Mystery;Thriller
The Official Story, (1985),"$29,426","$40,406",,1 hr 52 min,,Drama;History
From a Whisper to a Scream, (1987),"$1,355,728",,,1 hr 39 min,,Action;Drama;Horror;Mystery;Thriller
The Ogre, (1996),"$50,935",,,1 hr 58 min,,Drama
The Oh in Ohio, (2006),"$418,689","$229,494","$5,000,000",1 hr 28 min,R,Comedy;Drama;Romance
"Eila, Rampe and the Baby Girl", (2014),"$799,011","$799,011",,1 hr 33 min,,Comedy
Star Wars: The Clone Wars, (2008),"$35,161,554","$33,121,290",,1 hr 38 min,PG,Action;Adventure;Animation;Family;Fantasy;Sci-Fi
The Spy Who Came in from the Cold, (1965),$342,$342,,1 hr 52 min,,Drama;Thriller
There's Something in the Barn, (2023),"$1,295,652","$1,295,652",,1 hr 40 min,R,Comedy;Fantasy;Horror
The Last Bus, (2021),"$2,351,763","$2,351,763",,1 hr 26 min,,Drama
The Cobbler, (2014),"$6,501,058","$6,501,058",,1 hr 39 min,PG-13,Comedy;Drama;Fantasy
No Country for Old Men, (2007),"$74,283,625","$97,344,115",,2 hr 2 min,R,Crime;Drama;Thriller
The Old Dark House, (1932),"$25,678","$8,971",,1 hr 12 min,,Adventure;Comedy;Drama;Horror;Thriller
The Old Fashioned Way, (1934),,,,1 hr 11 min,,Comedy
The Old Garden, (2006),"$1,577,570","$1,577,570",,1 hr 52 min,,Drama;History;Romance
My Old Lady, (2014),"$4,013,786","$6,592,881",,1 hr 47 min,PG-13,Comedy;Drama;Romance
The Old Man & the Gun, (2018),"$11,277,120","$6,583,277",,1 hr 33 min,PG-13,Biography;Comedy;Crime;Drama;Romance
The Old Man and the Sea, (1958),"$67,740","$67,740",,1 hr 26 min,,Adventure;Drama
The Tiger, (2015),"$11,132,086","$11,132,086",,2 hr 19 min,,Action;Adventure;Drama
School of Rock, (2003),"$81,261,177","$49,835,262","$35,000,000",1 hr 49 min,PG-13,Comedy;Music
Hold Back the Dawn, (1941),,,,1 hr 56 min,,Drama;Romance
The Profession of Arms, (2001),"$55,926","$55,926",,1 hr 45 min,,Drama;History;War
The Ice Harvest, (2005),"$9,016,782","$1,140,186",,1 hr 32 min,R,Comedy;Crime;Drama;Thriller
The Olsen Gang Gets Polished, (2010),"$4,794,857","$4,794,857",,1 hr 10 min,,Animation;Comedy;Crime
The Olsen Gang in Deep Trouble, (2013),"$2,444,372","$2,444,372",,1 hr 40 min,,Animation;Comedy;Crime
The Big Score, (2016),"$8,335,944","$8,335,944",,1 hr 52 min,,Comedy
The Comeback Trail, (2020),"$2,407,255","$2,407,255",,1 hr 44 min,R,Comedy;Crime
The Omega Code, (1999),"$12,614,346",,"$8,000,000",1 hr 40 min,PG-13,Action;Adventure;Fantasy;Sci-Fi;Thriller
The One and Only, (1978),"$16,928,137",,,1 hr 37 min,,Comedy;Romance
The One I Love, (2014),"$513,447","$83,486",,1 hr 31 min,R,Comedy;Drama;Fantasy;Mystery;Romance;Sci-Fi;Thriller
One Million Yen Girl, (2008),"$3,861,643","$3,861,643",,2 hr 1 min,,Drama
Outlaws, (2017),"$58,652","$58,652",,1 hr 32 min,R,Crime;Drama;Thriller
The Lies She Loved, (2017),"$5,657,262","$5,657,262",,1 hr 57 min,,Drama;Mystery;Romance
Dil Ne Jise Apna Kahaa, (2004),"$396,952","$396,952",,2 hr 15 min,,Drama;Romance
The Swordsman, (2020),"$1,516,150","$1,516,150",,1 hr 40 min,,Action;Drama;History
The Ones Below, (2015),"$12,488","$109,339",,1 hr 27 min,R,Drama;Thriller
The Onion Field, (1979),"$9,890,597",,,2 hr 6 min,,Crime;Drama
Viva Las Vegas, (1964),,,,1 hr 25 min,,Comedy;Musical
The Only Living Boy in New York, (2017),"$624,332","$1,925,989",,1 hr 29 min,R,Drama
The Only One, (2020),,,,1 hr 44 min,,Drama;Romance
His Only Son, (2023),"$12,392,740","$1,424,446",,1 hr 46 min,PG-13,Drama;History
The Thing, (1982),"$19,857,465","$753,319",,1 hr 49 min,,Horror;Mystery;Sci-Fi
The Only Way Out, (2021),"$270,181","$270,181",,1 hr 50 min,,Mystery;Thriller
The Oogieloves in the Big Balloon Adventure, (2012),"$1,065,907",,"$20,000,000",1 hr 28 min,,Adventure;Family;Fantasy;Musical
Open Doors, (1990),"$123,470",,,1 hr 48 min,,Crime;Drama
The Open Road, (2009),"$19,716",,,1 hr 31 min,PG-13,Comedy;Drama
The Secret Life of Walter Mitty, (2013),"$58,236,838","$129,896,484","$90,000,000",1 hr 54 min,PG,Adventure;Comedy;Drama;Fantasy;Romance
The Opportunists, (1999),"$584,054",,,1 hr 30 min,R,Comedy;Crime;Drama;Romance
The Opposite of Sex, (1998),"$5,881,367",,,1 hr 45 min,R,Comedy;Drama;Romance
The Opposite Sex, (2014),"$50,206","$50,206",,1 hr 37 min,,Comedy;Romance
The Optimists, (2006),"$35,316","$35,316",,1 hr 38 min,,Drama
Orange Girl, (2009),"$308,110","$308,110",,1 hr 20 min,,Drama;Romance
The Oranges, (2011),"$366,377","$1,950,594",,1 hr 30 min,R,Comedy;Drama;Romance
The Orator, (2011),"$741,862","$741,862",,1 hr 50 min,,Drama
The Constant Gardener, (2005),"$33,579,797","$48,888,300","$25,000,000",2 hr 9 min,R,Drama;Mystery;Romance;Thriller
Marrying the Mafia 4: Family Ordeal, (2011),"$15,029,510","$15,029,510",,,,Action;Comedy
The Order of Myths, (2008),"$62,645",,,1 hr 37 min,,Documentary
The Order, (2024),,,,1 hr 54 min,R,Crime;Drama;Thriller
Remember the Daze, (2007),,,,1 hr 41 min,R,Comedy;Drama
The Big Trail, (1930),,,,2 hr 5 min,,Adventure;Drama;Romance;Western
The Cars That Ate Paris, (1974),,,,1 hr 28 min,,Comedy;Horror;Sci-Fi
The Original Kings of Comedy, (2000),"$38,182,790",,"$13,000,000",1 hr 55 min,R,Comedy;Documentary
Original Sin, (2001),"$16,534,221","$18,868,099","$42,000,000",1 hr 56 min,R,Crime;Drama;Mystery;Romance;Thriller
The Ornithologist, (2016),"$50,511","$24,203",,1 hr 57 min,,Adventure;Drama;Mystery
The Orphan of Anyang, (2001),"$87,838","$87,838",,1 hr 24 min,,Drama
The Orphanage, (2007),"$7,161,284","$71,477,703",,1 hr 45 min,R,Drama;Horror;Mystery;Thriller
And the Oskar Goes To.., (2019),"$116,304","$116,304",,2 hr 4 min,,Drama
The Osterman Weekend, (1983),"$6,486,797",,,1 hr 43 min,,Action;Drama;Thriller
The Other Zoey, (2023),"$168,099",,,1 hr 31 min,PG-13,Comedy;Drama;Romance
The Other Conquest, (1998),"$894,410",,,1 hr 45 min,R,Drama;History
The Other Dream Team, (2012),"$135,228",,,1 hr 29 min,,Documentary;Sport
Dumas, (2010),"$1,507,205","$1,507,205",,1 hr 45 min,,Comedy;Drama;History
The Other End of the Line, (2007),"$115,592","$391,942",,1 hr 46 min,PG-13,Comedy;Drama;Family;Romance
At the End of the Tunnel, (2016),"$3,190,219","$3,190,219",,2 hr,,Crime;Drama;Thriller
The Other F Word, (2011),"$53,714",,,1 hr 38 min,,Comedy;Documentary;Drama;Music
The Equalizer 3, (2023),"$92,373,751","$98,693,809",,1 hr 49 min,R,Action;Crime;Thriller
The Other Boleyn Girl, (2008),"$26,814,957","$51,386,873","$35,000,000",1 hr 55 min,PG-13,Biography;Drama;History;Romance
The Other Half, (2016),,,,1 hr 43 min,,Drama;Romance
The Other Man, (2008),"$149,528","$1,993,477",,1 hr 28 min,R,Drama;Mystery;Thriller
The Rich Man's Wife, (1996),"$8,543,587",,,1 hr 35 min,R,Drama;Thriller
The Other Me, (2016),"$371,528","$371,528",,1 hr 41 min,,Crime;Drama;Mystery;Thriller
The Other Guys, (2010),"$119,219,978","$51,238,944","$100,000,000",1 hr 47 min,PG-13,Action;Comedy;Crime;Thriller
The Evil Next Door, (2020),"$1,010","$1,329,716",,1 hr 27 min,,Horror;Mystery;Thriller
The Other Side of Heaven, (2001),"$4,720,371","$39,643",,1 hr 53 min,PG,Adventure;Biography;Drama
The Other Side of Hope, (2017),"$183,943","$4,099,030",,1 hr 40 min,,Comedy;Drama
The Other Side of Midnight, (1977),"$24,652,021",,,2 hr 45 min,,Drama;Romance;Thriller
The Other Side of Sunday, (1996),"$4,769",,,1 hr 43 min,,Comedy;Drama
The Other Side of the Bed, (2002),"$113,543","$13,382,915",,1 hr 54 min,R,Comedy;Drama;Musical;Romance
The Other Side of the Mountain: Part II, (1978),"$11,565,678",,,1 hr 40 min,,Biography;Drama;Romance
The Other Side of the Street, (2004),"$55,459",,,1 hr 37 min,,Crime;Drama;Mystery;Thriller
On the Other Side of the Tracks, (2012),"$9,572","$25,100,000",,1 hr 36 min,R,Action;Comedy;Crime;Drama
The Other Sister, (1999),"$27,807,627",,"$35,000,000",2 hr 9 min,PG-13,Comedy;Drama;Romance
The Other Son, (2012),"$1,285,918","$2,534,487",,1 hr 45 min,PG-13,Drama
The Other Woman, (2014),"$83,911,193","$112,799,203","$40,000,000",1 hr 49 min,PG-13,Comedy;Romance
The Ottoman Republic, (2008),"$8,689,739","$8,689,739",,1 hr 40 min,,Comedy
The Out-of-Towners, (1999),"$28,544,120",,"$75,000,000",1 hr 30 min,PG-13,Comedy
Outback, (2012),"$8,106,158","$8,106,158",,1 hr 25 min,PG,Adventure;Animation;Family
The Outcasts, (2017),"$1,455","$59,795",,1 hr 35 min,PG-13,Comedy
The Outcasts of Poker Flat, (1937),,,,1 hr 7 min,,Drama;Western
The Gate, (1987),"$13,539,458",,,1 hr 25 min,,Fantasy;Horror
The Outfit, (2022),"$3,344,040","$688,273",,1 hr 45 min,R,Crime;Drama;Mystery;Thriller
The Fisherman and His Wife, (2005),"$917,923","$917,923",,1 hr 40 min,,Comedy;Drama;Romance
The Outlaw Josey Wales, (1976),"$31,800,000",,,2 hr 15 min,,Drama;Western
The Outlaws, (2017),"$52,946,454","$52,946,454",,2 hr 1 min,,Action;Crime;Thriller
The President Is Coming, (2009),"$104,235","$104,235",,1 hr 30 min,,Comedy
The Outrage, (2011),"$864,968","$864,968",,1 hr 48 min,R,Drama;Mystery
The Outsider, (2018),"$1,869","$1,869",,2 hr,,Crime;Drama;Thriller
The Outsiders, (1983),"$25,837,195","$1,987",,1 hr 31 min,PG,Crime;Drama
The Hill, (2023),"$7,665,865","$31,163",,2 hr 6 min,PG,Biography;Drama;Sport
The Blues Brothers, (1980),"$57,229,890","$58,000,000",,2 hr 13 min,,Adventure;Comedy;Crime;Music;Musical
The Overnight, (2015),"$1,110,522",,,1 hr 19 min,R,Comedy;Mystery
The Overture, (2004),"$2,254","$1,304,072",,1 hr 43 min,,Biography;Drama;History;Music
Owl and the Sparrow, (2007),"$47,071","$123,253",,1 hr 37 min,PG,Drama
The Ox, (1991),"$14,513",,,1 hr 32 min,,Drama
Asylum Blackout, (2011),"$98,201","$98,201",,1 hr 25 min,,Horror;Thriller
The Oxford Murders, (2008),"$4,803","$17,641,824",,1 hr 48 min,R,Crime;Mystery;Thriller
The Oyster Princess, (1919),,,,1 hr,,Comedy
Hell in the Pacific, (1968),,,,1 hr 43 min,,Adventure;War
The Pack, (2015),"$87,370","$87,370",,1 hr 28 min,,Horror;Thriller
The Package, (1989),"$10,647,219",,,1 hr 48 min,,Action;Crime;Drama;Thriller
The Pact, (2012),"$5,664,404","$5,664,404",,1 hr 29 min,R,Horror;Mystery;Thriller
The Pagan King: The Battle of Death, (2018),"$18,598","$18,598",,1 hr 54 min,,Action;Drama;History;War
The Pagan Queen, (2009),,,,1 hr 39 min,,Fantasy;History;Romance
The Pagemaster, (1994),"$13,670,688",,,1 hr 20 min,,Adventure;Animation;Comedy;Family;Fantasy
The Pain, (2009),"$29,990","$29,990",,1 hr 44 min,,Drama
The Painted Veil, (2006),"$8,060,487","$18,850,360",,2 hr 5 min,PG-13,Drama;Romance
The Painting, (2011),"$21,008","$1,305",,1 hr 20 min,,Adventure;Animation;Drama;Family;Fantasy
The Pajama Game, (1957),"$4,020",,,1 hr 41 min,,Comedy;Drama;Musical;Romance
The Palace, (2023),"$972,567","$972,567",,1 hr 40 min,,Comedy;Drama
Palermo Shooting, (2008),"$580,203","$580,203",,2 hr 4 min,,Drama
The Paradine Case, (1947),"$6,789","$6,789",,2 hr 5 min,,Crime;Drama;Romance;Thriller
The Pallbearer, (1996),"$5,656,388",,,1 hr 38 min,PG-13,Comedy;Romance
The Palm Beach Story, (1942),,,,1 hr 28 min,,Comedy;Romance
The Panama Deception, (1992),"$309,596",,,1 hr 31 min,,Documentary;History;War
The Florida Project, (2017),"$5,904,366","$5,050,311",,1 hr 51 min,R,Drama
The Panic in Needle Park, (1971),,,,1 hr 50 min,PG,Drama
Rhythm of the Rain, (2013),"$75,212","$75,212",,1 hr 58 min,,Drama;Romance
The Iron Claw, (2023),"$35,070,296","$10,134,153",,2 hr 12 min,R,Biography;Drama;Sport
The Paper, (1994),"$38,824,341","$9,600,000",,1 hr 52 min,R,Comedy;Drama
Paper Man, (2009),"$13,514",,,1 hr 50 min,R,Comedy;Drama
Paper Wedding Anniversary, (2008),"$40,782","$40,782",,1 hr 44 min,,Drama;Romance
The Paper Will Be Blue, (2006),"$17,419","$17,419",,1 hr 35 min,,Action;Drama
The Paperboy, (2012),"$693,286","$3,090,579",,1 hr 47 min,R,Crime;Drama;Mystery;Thriller
The Parallax View, (1974),"$3,416","$3,416",,1 hr 42 min,,Drama;Mystery;Thriller
Phantom of the Paradise, (1974),$329,$329,,1 hr 31 min,,Comedy;Drama;Fantasy;Horror;Music;Romance;Thriller
The Pirates of Somalia, (2017),"$103,385","$103,385",,1 hr 56 min,R,Biography;Drama
The Pardon, (2013),"$8,845",,,2 hr,PG-13,Crime
The Parent Trap, (1998),"$66,308,518","$25,800,141",,2 hr 8 min,PG,Adventure;Comedy;Drama;Family;Romance
The Park, (2003),"$1,138,468","$1,138,468",,1 hr 31 min,R,Drama;Horror
The Crime Is Mine, (2023),"$122,083","$10,353,713",,1 hr 42 min,,Comedy;Crime
Hot Dog... The Movie, (1983),"$20,307,325",,,1 hr 36 min,,Comedy;Romance;Sport
The Parole Officer, (2001),"$4,424,253","$4,424,253",,1 hr 33 min,R,Comedy;Crime
The Widow, (2020),"$1,058,276","$1,058,276",,1 hr 26 min,,Horror;Mystery;Thriller
The Cowboys, (1972),,,,2 hr 14 min,GP,Adventure;Drama;Western
The Party, (2017),"$749,827","$4,848,123",,1 hr 11 min,R,Comedy;Drama
More American Graffiti, (1979),"$15,014,674",,"$3,000,000",1 hr 50 min,,Comedy;Drama;War
Van Wilder, (2002),"$21,305,259","$16,970,224","$5,000,000",1 hr 32 min,R,Comedy;Romance
Last Party 2000, (2001),"$24,652","$24,652",,1 hr 30 min,,Documentary
The Lost Daughter, (2021),"$703,281","$703,281",,2 hr 1 min,R,Drama
The Passage, (2019),"$2,628,589","$2,628,589",,2 hr 30 min,,Action;Biography;Drama;War
The Passenger, (1975),"$620,155","$148,589",,2 hr 6 min,PG-13,Drama;Thriller
Welcome to Germany, (2016),"$28,036,021","$28,036,021",,1 hr 56 min,,Comedy;Drama
The Passengers of the Night, (2022),"$1,702,129","$1,702,129",,1 hr 51 min,,Drama
"The Good, the Bad and the Ugly", (1966),"$25,100,000","$153,887",,2 hr 41 min,,Adventure;Drama;Western
Birds of Prey, (2020),"$84,172,791","$121,200,000","$84,500,000",1 hr 49 min,R,Action;Comedy;Crime
The Passion of Anna, (1969),"$1,814","$1,814",,1 hr 41 min,,Drama
Ayn Rand: A Sense of Life, (1996),"$205,246",,"$1,000,000",2 hr 25 min,,Biography;Documentary
The Passion of the Christ, (2004),"$370,782,930","$241,272,767","$30,000,000",2 hr 7 min,R,Drama
The Passion of Joan of Arc, (1928),"$21,877",,,1 hr 50 min,,Biography;Drama;History
The Passionate Friends, (1949),"$40,335","$40,335",,1 hr 35 min,,Drama;Romance
The Demons, (2015),"$1,755","$1,755",,1 hr 58 min,,Drama
The Passionate Thief, (1960),"$31,539",,,1 hr 46 min,,Comedy;Drama
The Plot, (2024),"$3,490,849","$3,490,849",,1 hr 40 min,,Action;Crime;Thriller
The Past, (2013),"$1,331,747","$11,341,715",,2 hr 10 min,PG-13,Drama;Mystery
The Past Is a Grotesque Animal, (2014),"$20,056",,,1 hr 17 min,,Biography;Documentary;Music
The Glory of Life, (2024),"$1,043,027","$1,043,027",,1 hr 38 min,,Drama;Romance
Path of the Panther, (2022),"$140,140",,,1 hr 29 min,PG,Documentary
Path to the Dream, (2018),"$107,199","$107,199",,1 hr 28 min,,Action
Wallace & Gromit: The Curse of the Were-Rabbit, (2005),"$56,110,897","$136,594,394","$30,000,000",1 hr 25 min,,Adventure;Animation;Comedy;Family;Fantasy;Mystery;Sci-Fi
Pathfinder, (2007),"$10,232,081","$20,752,502","$45,000,000",1 hr 39 min,R,Action;Adventure;Drama;War
The Patience Stone, (2012),"$148,671","$505,916",,1 hr 42 min,R,Drama;War
In the Room, (2015),"$114,945","$114,945",,1 hr 44 min,,Comedy;Drama;Romance
Beaten Black and Blue, (2016),"$7,630","$7,630",,2 hr 10 min,,
I Am Patrick: The Patron Saint of Ireland, (2020),"$7,896","$7,896",,1 hr 33 min,,Adventure;Biography;Documentary;Drama;History
The Keepers of the 5 Kingdoms, (2024),"$157,697","$157,697",,1 hr 49 min,,Adventure
Pay the Ghost, (2015),"$2,914,020","$2,914,020",,1 hr 34 min,,Horror;Mystery
The Peach Tree, (2011),"$158,156","$158,156",,2 hr,,Drama;Romance
The Trespasser, (2001),"$33,041","$33,041",,1 hr 37 min,,Drama;Thriller
The Beaches of Agnès, (2008),"$239,711","$1,995,295",,1 hr 52 min,,Biography;Documentary
The Peanut Butter Falcon, (2019),"$20,457,158","$3,254,939","$6,200,000",1 hr 37 min,PG-13,Adventure;Comedy;Drama
The Peanuts Movie, (2015),"$130,178,411","$116,054,702","$99,000,000",1 hr 28 min,G,Adventure;Animation;Comedy;Drama;Family
Legend of the Naga Pearls, (2017),"$13,588","$17,261,107",,1 hr 48 min,,Action;Adventure;Comedy;Fantasy;Romance
The Peasants, (2023),"$155,188","$9,909,159",,1 hr 54 min,R,Animation;Drama;History
The Pebble and the Penguin, (1995),"$3,983,912",,,1 hr 14 min,,Adventure;Animation;Comedy;Family;Musical
Pee-wee's Big Adventure, (1985),"$41,047,344",,,1 hr 31 min,,Adventure;Comedy;Family
The Pelican Brief, (1993),"$100,768,056","$94,500,000",,2 hr 21 min,PG-13,Crime;Drama;Mystery;Thriller
No Escape, (1994),"$15,339,030",,,1 hr 58 min,R,Action;Drama;Sci-Fi;Thriller
El penalti más largo del mundo, (2005),"$6,378,562","$6,378,562",,1 hr 40 min,,Comedy
The Pit and the Pendulum, (2009),"$3,679","$3,679",,1 hr 35 min,,Drama
The People Under the Stairs, (1991),"$24,204,154","$7,143,000","$6,000,000",1 hr 42 min,R,Comedy;Horror;Mystery;Thriller
The People I've Slept With, (2012),"$19,137",,,1 hr 29 min,,Comedy
The Room Next Door, (2024),"$5,600,000","$5,600,000",,1 hr 47 min,PG-13,Drama
Servant of the People, (2015),"$877,783","$877,783",,28 min,,Comedy
The Time That Remains, (2009),"$32,869","$1,004,636",,1 hr 49 min,,Drama;History
The People Vs. Fritz Bauer, (2015),"$288,483","$2,795,490",,1 hr 45 min,R,Biography;Drama;Thriller
The People vs. George Lucas, (2010),,,,1 hr 33 min,,Comedy;Documentary
The Perez Family, (1995),"$2,832,826",,"$11,000,000",1 hr 53 min,R,Comedy;Drama;Romance
The Perfect Age of Rock 'n' Roll, (2009),,,,1 hr 32 min,R,Drama;Music
Ferpect Crime, (2004),"$418,843","$8,623,589",,1 hr 45 min,,Comedy;Crime;Thriller
The Perfect Storm, (2000),"$182,618,434","$146,100,000","$140,000,000",2 hr 10 min,PG-13,Action;Adventure;Drama;Thriller
The Perfect Game, (2009),"$1,037,071","$2,841,922",,1 hr 58 min,PG,Comedy;Drama;Family;Sport
The Gift, (2000),"$12,008,642","$32,558,964",,1 hr 52 min,R,Drama;Fantasy;Horror;Mystery
The Perfect Guy, (2015),"$57,027,435","$3,245,738","$12,000,000",1 hr 40 min,PG-13,Drama;Romance;Thriller
The Perfect Holiday, (2007),"$5,812,781",,,1 hr 36 min,PG,Comedy;Family;Fantasy;Romance
The Perfect Host, (2010),"$48,764","$404,944",,1 hr 33 min,R,Comedy;Crime;Thriller
The Human Centipede (First Sequence), (2009),"$181,467","$143,646",,1 hr 32 min,R,Horror
The Perfect Match, (2016),"$9,669,521","$745,217",,1 hr 36 min,R,Comedy;Romance
A Perfect Murder, (1998),"$67,638,368","$60,400,000",,1 hr 47 min,R,Crime;Drama;Thriller
The Perfect Score, (2004),"$10,391,003","$507,334",,1 hr 33 min,PG-13,Comedy;Crime;Drama
The Perfect Secret, (2019),"$56,573,047","$56,573,047",,2 hr,,Comedy;Drama;Romance
The Son, (2022),"$449,650","$3,168,031",,2 hr 3 min,PG-13,Drama
Perfect Stranger, (2007),"$23,984,949","$49,549,168",,1 hr 49 min,R,Crime;Mystery;Thriller
The Perfect Wave, (2014),"$111,486","$111,486",,1 hr 34 min,PG,Adventure;Biography;Drama;Romance
The Perfect Weapon, (1991),"$14,061,361",,,1 hr 25 min,R,Action;Crime;Drama
The Perfect World of Kai, (2007),"$2,014,665","$2,014,665",,1 hr 41 min,,Animation;Drama;Family;Fantasy;Music
Choyleefut: Speed of Light, (2011),"$457,120","$457,120",,1 hr 33 min,PG-13,Action;Comedy;Drama
The Perils of Gwendoline in the Land of the Yik Yak, (1984),"$1,337,274",,,1 hr 45 min,,Action;Adventure;Comedy;Fantasy
The Personal History of David Copperfield, (2019),"$1,876,298","$12,522,972",,1 hr 59 min,PG,Comedy;Drama
The Pervert's Guide to Cinema, (2006),"$9,633","$9,633",,2 hr 30 min,,Documentary
The Pervert's Guide to Ideology, (2012),"$67,966","$146,347",,2 hr 16 min,,Documentary
The Pest, (1997),"$3,600,616",,,1 hr 24 min,PG-13,Comedy
Teacher's Pet, (2004),"$6,491,969",,,1 hr 13 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Musical
The Current War, (2017),"$5,979,540","$6,237,620",,1 hr 48 min,PG-13,Biography;Drama;History
Blue Iguana, (2018),"$41,050","$41,050",,1 hr 40 min,,Action;Comedy;Crime;Romance;Thriller
The Forest, (2016),"$26,594,261","$13,117,739","$10,000,000",1 hr 33 min,PG-13,Horror;Mystery;Thriller
The Phantom, (1996),"$17,323,326",,,1 hr 40 min,PG,Action;Adventure;Comedy;Fantasy
The Empire, (2024),"$8,134","$8,134",,1 hr 50 min,,Adventure;Comedy;Drama;Sci-Fi
Phantom from the Deep, (2018),"$211,751","$211,751",,1 hr 26 min,,Action
In the House, (2012),"$389,757","$15,801,014",,1 hr 45 min,R,Drama;Mystery;Thriller
42nd Street: The Musical, (2019),"$187,440","$438,939",,2 hr 35 min,Not Rated,Musical
The Tollbooth, (2004),"$4,546",,,1 hr 25 min,,Comedy
The Pharmacist, (2003),"$1,372,469","$1,372,469",,1 hr 24 min,,Crime;Drama;Horror;Thriller
John Rabe, (2009),"$67,519","$1,417,146",,2 hr 14 min,,Biography;Drama;History;War
