Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Lucky Me, (1954),,,,1 hr 40 min,,Comedy;Musical;Romance
Lucky Miles, (2007),"$572,171","$572,171",,1 hr 45 min,,Adventure;Comedy;Drama
"Good Night, and Good Luck.", (2005),"$31,558,003","$23,083,188","$7,000,000",1 hr 33 min,PG,Biography;Drama;History
Lucky Numbers, (2000),"$10,042,516","$847,706","$63,000,000",1 hr 45 min,R,Comedy;Crime
Lucky Star, (2019),"$763,475","$763,475",,1 hr 24 min,,Adventure;Animation;Comedy;Family;Fantasy
Bucky Larson: Born to Be a Star, (2011),"$2,529,395",$999,"$10,000,000",1 hr 37 min,R,Comedy
Lucky Trouble, (2011),"$14,005,861","$14,005,861",,1 hr 30 min,,Comedy;Romance;Sport
Lucky Winners, (2024),"$3,293,182","$3,293,182",,1 hr 43 min,,Comedy
Lucky You, (2007),"$5,758,950","$2,702,736",,2 hr 4 min,PG-13,Drama;Romance;Sport
Lucky: No Time for Love, (2005),"$453,507","$438,282",,3 hr,,Drama;Musical;Romance
Lucy in the Sky, (2019),"$319,976","$5,974",,2 hr 4 min,R,Drama;Romance;Thriller
"Lucía, Lucía", (2003),"$269,586","$3,384,002",,1 hr 50 min,R,Adventure;Comedy;Crime;Drama;Mystery;Romance;Thriller
Sex and Lucía, (2001),"$1,594,779","$6,045,901",,2 hr 8 min,R,Drama;Romance
Ludwig II, (2012),"$1,307,807","$1,307,807",,2 hr 10 min,,Biography;Drama;History
Liger, (2022),"$4,879,486","$4,879,486",,2 hr 20 min,,Action;Drama;Romance;Sport
Shazam! Fury of the Gods, (2023),"$57,638,006","$76,500,000",,2 hr 10 min,PG-13,Adventure;Comedy;Fantasy;Sci-Fi
Palau the Movie, (2019),"$134,696","$36,459",,2 hr,,Biography;Drama;History
Ride Like a Girl, (2019),"$9,545,647","$9,545,647",,1 hr 38 min,PG,Biography;Drama;Sport
The Englishman Who Went Up a Hill But Came Down a Mountain, (1995),"$10,904,930",,,1 hr 39 min,PG,Comedy;Drama;Romance
"Lula, the Son of Brazil", (2009),"$3,850,754","$3,850,754",,2 hr 10 min,,Biography;Drama;History
News of the World, (2020),"$12,668,325",,,1 hr 58 min,PG-13,Action;Adventure;Drama;Western
Lullaby, (2022),,,,1 hr 29 min,,Horror
The Barkleys of Broadway, (1949),,,,1 hr 49 min,,Comedy;Musical
Lulu and Jimi, (2009),"$139,805","$139,805",,1 hr 34 min,,Drama;Music;Romance
Lumberjack Man, (2015),"$1,575,790","$1,575,790",,1 hr 45 min,R,Comedy;Horror
The World Is Mine, (2015),"$74,664","$74,664",,1 hr 44 min,,Drama
Lumina, (2024),,,,2 hr,R,Comedy;Horror;Sci-Fi
Luminarias, (1999),"$292,309",,,1 hr 40 min,R,Comedy;Romance
D.C. Cab, (1983),"$16,134,627",,,1 hr 40 min,,Action;Comedy
To the Moon, (2020),"$832,060","$832,060",,1 hr 20 min,,Documentary
Lump of Sugar, (2006),"$7,697,689","$7,697,689",,2 hr 3 min,,Drama;Romance
Lumumba, (2000),"$352,296",,,1 hr 55 min,,Biography;Drama;History;War
To Kill a King, (2003),"$567,471","$567,471",,1 hr 42 min,,Biography;Drama;History;War
Luna caliente, (2009),"$103,679","$103,679",,1 hr 28 min,,Drama;Thriller
Avellaneda's Moon, (2004),"$4,042,246","$4,042,246",,2 hr 23 min,,Comedy;Drama;Sport
Haunted Honeymoon, (1986),"$8,033,397",,,1 hr 22 min,,Comedy
The New Kids, (1985),"$199,108",,,1 hr 29 min,,Crime;Drama;Horror;Thriller
Skinwalkers, (2006),"$1,018,965","$2,250,771",,1 hr 50 min,R,Action;Fantasy;Horror;Thriller
Lunacy, (2005),"$48,324","$85,658",,1 hr 58 min,,Animation;Comedy;Drama;Horror
The Lunchbox, (2013),"$4,235,151","$7,386,626",,1 hr 44 min,PG,Drama;Romance
Honeymoon, (2014),"$9,318","$15,025",,1 hr 27 min,R,Drama;Fantasy;Horror;Mystery;Romance;Sci-Fi;Thriller
Kung Fu Panda, (2008),"$215,771,591","$416,311,606","$130,000,000",1 hr 32 min,PG,Action;Adventure;Animation;Comedy;Family;Fantasy
Lupin III vs. Detective Conan: The Movie, (2013),"$41,397,727","$41,397,727",,1 hr 47 min,,Action;Animation;Crime;Mystery;Thriller
Lupin III: The Castle of Cagliostro, (1979),"$142,425","$532,085",,1 hr 40 min,,Adventure;Animation;Comedy;Fantasy
Lupin the 3rd, (2014),"$22,361,629","$22,361,629",,2 hr 13 min,,Action;Adventure;Comedy;Crime
Lupo, (2018),$679,$679,,1 hr 12 min,,Documentary
The Butcher Boy, (1997),"$1,995,911",,,1 hr 50 min,R,Comedy;Drama
Little Mountain Boy, (2015),"$55,564","$55,564",,1 hr 40 min,,Adventure;Drama;Family
The Lure, (2015),"$101,657","$7,189",,1 hr 32 min,,Drama;Fantasy;Horror;Musical;Thriller
"Lust, Caution", (2007),"$4,604,982","$62,486,933","$15,000,000",2 hr 37 min,NC-17,Drama;History;Romance;Thriller;War
Therapy for a Vampire, (2014),"$30,115","$179,607",,1 hr 27 min,,Comedy;Horror
Patton, (1970),"$61,749,765",,"$12,000,000",2 hr 52 min,PG,Biography;Drama;War
Y tu mamá también, (2001),"$13,839,658","$19,777,034",,1 hr 46 min,R,Drama
Karinca Kapani, (2014),"$68,669","$68,669",,1 hr 40 min,,Crime;Thriller
Lust in the Dust, (1984),"$727,639",,,1 hr 24 min,,Comedy;Western
Luster, (2002),"$24,137",,,1 hr 32 min,,Comedy;Drama
Silent Life: The Story of the Lady in Black, (2023),"$6,365","$6,365",,1 hr 36 min,,Drama
Luv, (2012),"$156,996",,,1 hr 34 min,R,Crime;Drama
Luv Ka the End, (2011),"$1,082,818","$1,082,818",,1 hr 46 min,,Comedy;Drama
Luv Shuv Tey Chicken Khurana, (2012),"$143,507","$1,670,409",,2 hr 20 min,,Comedy
Luxo Jr. in 'Surprise' and 'Light & Heavy', (1991),"$47,906",,,1 min,,Animation;Short
Luxury Car, (2006),"$8,992","$8,992",,1 hr 28 min,,Action;Drama
A Bronx Tale, (1993),"$17,287,898",,,2 hr 1 min,R,Crime;Drama
Licantropía, (2023),$383,$383,,1 hr 55 min,,Action;Fantasy;Horror
Foul Play, (1978),"$44,999,621",,,1 hr 56 min,,Comedy;Mystery;Thriller
The Invention of Lying, (2009),"$18,451,251","$13,955,256","$18,500,000",1 hr 40 min,PG-13,Comedy;Fantasy;Romance
"Lyle, Lyle, Crocodile", (2022),"$46,888,441","$64,191,681",,1 hr 46 min,PG,Adventure;Comedy;Family;Fantasy;Musical
Lymelife, (2008),"$421,307","$119,096",,1 hr 35 min,R,Comedy;Drama;Romance
Lyod 3, (2024),"$20,615,744","$20,615,744",,2 hr 14 min,,Drama;Romance;Sport
Lyubov 2 Morkov, (2008),"$19,171,562","$19,171,562",,1 hr 40 min,,Comedy;Fantasy
"Léon Morin, Priest", (1961),"$72,078",$73,,1 hr 57 min,,Drama;Romance;War
M, (1931),"$35,566",,,1 hr 57 min,,Crime;Mystery;Thriller
M*A*S*H, (1970),"$81,600,000",,"$3,500,000",1 hr 56 min,R,Comedy;Drama;War
M. Butterfly, (1993),"$1,498,795",,,1 hr 41 min,R,Drama;Romance
Matangi/Maya/M.I.A, (2018),"$230,808","$238,681",,1 hr 36 min,,Biography;Documentary;Music
M.S. Dhoni: The Untold Story, (2016),"$1,801,550","$27,101,497",,3 hr 4 min,,Biography;Drama;Sport
M3GAN, (2022),"$95,159,005","$84,930,104",,1 hr 42 min,PG-13,Horror;Sci-Fi;Thriller
Anyone But You, (2023),"$88,319,668","$131,977,531",,1 hr 43 min,R,Comedy;Romance
"My Daughter, My Angel", (2007),"$2,779,545",$460,,1 hr 25 min,,Crime;Drama;Thriller
Ma ma, (2015),"$47,258","$1,330,266",,1 hr 51 min,R,Drama
Ma mère, (2004),"$71,616","$1,438,436",,1 hr 50 min,NC-17,Drama;Romance
My Aunt Aline, (2007),"$1,025,852",,,1 hr 40 min,,Comedy
Ma vie en rose, (1997),"$2,162,043",,,1 hr 28 min,R,Drama
Ma-Mha See Kha Krab, (2007),"$1,759,455","$1,759,455",,,,
No Country for Old Men, (2007),"$74,283,625","$97,344,115",,2 hr 2 min,R,Crime;Drama;Thriller
Maa Tujhhe Salaam, (2002),"$4,560,938","$4,560,938",,2 hr 42 min,,Action;Drama
No Manches Frida, (2016),"$11,528,613","$12,012,324",,1 hr 54 min,PG-13,Comedy;Romance
Maalik, (2016),"$10,121","$10,121",,2 hr 35 min,,Action;Crime;Drama;Thriller
Maan Gaye Mughall-E-Azam, (2008),"$615,213","$615,213",,2 hr 17 min,,Comedy;Crime;Drama
Aandavan Kattalai, (2016),"$2,476","$2,476",,2 hr 31 min,,Drama
Dum Maaro Dum, (2011),"$564,489","$944,423",,2 hr 8 min,R,Action;Crime;Drama;Thriller
Maari 2, (2018),"$75,689","$75,689",,2 hr 23 min,,Action;Comedy
Masss, (2015),"$245,564","$245,564",,2 hr 31 min,,Action;Comedy;Drama;Horror
Maattrraan, (2012),"$1,327,035","$1,327,035",,2 hr 45 min,,Action;Sci-Fi;Thriller
Maaveeran, (2023),"$406,663","$406,663",,2 hr 43 min,,Action;Comedy;Drama;Fantasy;Thriller
Married Life, (2007),"$1,507,990","$1,380,325","$12,000,000",1 hr 31 min,PG-13,Biography;Crime;Drama;Family;Romance
Bilal: A New Breed of Hero, (2015),"$490,973","$3,339,859",,1 hr 45 min,PG-13,Action;Adventure;Animation;Fantasy
Story of a Love Affair, (1950),$528,$528,,1 hr 38 min,,Crime;Drama;Romance
The Day Will Come, (2016),"$56,187","$56,187",,1 hr 59 min,,Drama
Maborosi, (1995),"$144,025","$144,025",,1 hr 50 min,,Drama
Mac, (1992),"$39,437",,,1 hr 57 min,R,Drama
Mac and Me, (1988),"$6,424,112",,,1 hr 39 min,,Adventure;Comedy;Family;Sci-Fi
Macabre, (2009),"$190,363","$190,363",,1 hr 35 min,,Drama;Horror;Thriller
Macao, (1952),"$3,530","$3,530",,1 hr 21 min,,Adventure;Crime;Drama;Film-Noir;Romance
Sicario, (2015),"$46,889,293","$38,108,153","$30,000,000",2 hr 1 min,R,Action;Crime;Drama;Mystery;Thriller
Maharani, (2023),"$3,475","$3,475",,2 hr 7 min,,Comedy;Drama
Macbeth, (2015),"$1,110,707","$15,211,360",,1 hr 53 min,R,Drama;History;War
Royal Opera House Live Cinema Seasion 2018/2019: Macbeth, (2018),"$4,359","$4,359",,,,Musical
He Knows You're Alone, (1980),"$4,875,436",,,1 hr 34 min,,Horror;Thriller
MacGruber, (2010),"$8,525,600","$797,295","$10,000,000",1 hr 30 min,R,Action;Comedy
Machakkaaran, (2007),"$16,886","$16,886",,,,Action
Machan, (2008),"$282,884","$282,884",,1 hr 49 min,,Biography;Comedy;Drama;Sport
Machete Kills, (2013),"$8,008,161","$9,529,025",,1 hr 47 min,R,Action;Comedy;Crime;Thriller
Deadpool 2, (2018),"$324,591,735","$461,304,874","$110,000,000",1 hr 59 min,R,Action;Adventure;Comedy;Sci-Fi
Machine Gun Preacher, (2011),"$538,690","$2,800,000","$30,000,000",2 hr 9 min,R,Action;Biography;Crime;Drama
Machuca, (2004),"$26,676","$3,161,024",,1 hr 56 min,,Biography;Drama;History
Mack the Knife - Brecht's Threepenny Film, (2018),"$924,336","$924,336",,2 hr 10 min,,Biography;Drama
The Young and Prodigious T.S. Spivet, (2013),"$173,564","$9,321,225",,1 hr 45 min,PG,Adventure;Comedy;Drama;Family
County Lines, (2019),"$21,775","$21,775",,1 hr 30 min,,Drama
Macross Plus Movie Edition, (1995),"$14,397","$14,397",,1 hr 55 min,,Action;Adventure;Animation;Drama;Romance;Sci-Fi
Mad About Mambo, (2000),"$65,283",,,1 hr 32 min,PG-13,Comedy;Drama;Romance;Sport
Bad Times at the El Royale, (2018),"$17,839,115","$14,043,609","$32,000,000",2 hr 21 min,R,Crime;Drama;Mystery;Thriller
Mad Buddies, (2012),"$3,156,343","$3,156,343",,1 hr 28 min,,Comedy
Mad City, (1997),"$10,541,523",,"$50,000,000",1 hr 54 min,PG-13,Crime;Drama;Thriller
Mad Detective, (2007),"$4,629","$2,156,161",,1 hr 29 min,,Crime;Mystery;Thriller
Mad Dog and Glory, (1993),"$11,081,586",,,1 hr 37 min,R,Comedy;Crime;Drama;Romance
Mad Dog Time, (1996),"$107,874",,,1 hr 33 min,R,Comedy;Crime;Drama
How to Kill Your Neighbor's Dog, (2000),"$49,894","$23,616",,1 hr 47 min,R,Comedy;Drama
Mad Hot Ballroom, (2005),"$8,117,961","$986,366",,1 hr 45 min,PG,Documentary;Family;Music
Mad Love, (1995),"$15,453,274",,,1 hr 33 min,PG-13,Comedy;Drama;Romance
Mad Max, (1979),"$8,750,000","$23,197",,1 hr 28 min,,Action;Adventure;Sci-Fi;Thriller
The Road Warrior, (1981),"$23,667,907",$954,,1 hr 36 min,,Action;Adventure;Sci-Fi;Thriller
Mad Max: Fury Road, (2015),"$154,280,290","$226,156,977","$150,000,000",2 hr,R,Action;Adventure;Sci-Fi;Thriller
Mad Max Beyond Thunderdome, (1985),"$36,230,219",$74,,1 hr 47 min,,Action;Adventure;Sci-Fi
Party Monster, (2003),"$742,898","$39,708",,1 hr 38 min,R,Biography;Crime;Drama;Thriller
Madadayo, (1993),$596,$596,,2 hr 14 min,,Drama
Madalena, (2021),"$93,040","$93,040",,1 hr 25 min,,Drama
Madam Satan, (1930),"$1,005","$1,005",,1 hr 56 min,,Comedy;Drama;Musical;Romance
Madame Web, (2024),"$43,817,106","$56,681,658",,1 hr 56 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Madame Bovary, (2014),"$44,235","$614,297",,1 hr 58 min,R,Drama;Romance
Madame Butterfly, (1995),"$65,196",,,2 hr 15 min,,Drama;Music
Madame Curie, (1943),,,,2 hr 4 min,,Biography;Drama;Romance
Jeanne du Barry, (2023),"$14,365,127","$14,365,127",,1 hr 57 min,,Biography;Drama;History
Madame Sousatzka, (1988),"$3,548,238",,,2 hr 2 min,,Drama;Music
Goodbye Bafana, (2007),"$6,317,170","$6,317,170",,1 hr 58 min,R,Biography;Drama;History
Madanolsavam, (2023),"$69,981","$69,981",,2 hr 9 min,,Comedy;Family
Mary Magdalene, (2018),"$124,741","$11,585,369",,2 hr,R,Biography;Drama;History
Made in Abyss: Dawn of the Deep Soul, (2020),"$4,971,635","$4,971,635",,1 hr 53 min,,Adventure;Animation;Drama;Fantasy;Mystery;Sci-Fi
Made in America, (1993),"$44,942,695","$60,000,000",,1 hr 51 min,PG-13,Comedy
The Kentucky Fried Movie, (1977),,,"$600,000",1 hr 23 min,,Comedy
Made in Dagenham, (2010),"$1,095,369","$11,534,102",,1 hr 53 min,R,Comedy;Drama;History
Made in France, (2015),"$9,956",,,1 hr 29 min,,Crime;Drama;Thriller
Made in Heaven, (1987),"$4,572,845",,,1 hr 43 min,,Comedy;Fantasy;Romance
Made in Hong Kong, (1997),"$17,843",,,1 hr 49 min,,Comedy;Crime;Drama;Romance
Made in Italy, (2020),"$101,339","$2,813,927",,1 hr 34 min,R,Comedy;Drama;Romance
Ultraman: Rising, (2024),,,,1 hr 57 min,PG,Action;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
Elektra Luxx, (2010),"$11,514",,,1 hr 44 min,R,Comedy;Drama
Miracle in Milan, (1951),$435,$435,,1 hr 37 min,,Comedy;Drama;Fantasy
Made in Paris, (2006),"$311,808","$311,808",,1 hr 22 min,,Comedy;Drama
Made in U.S.A, (1966),"$95,209",,,1 hr 30 min,Not Rated,Comedy;Crime;Mystery
Made in YU, (2005),"$1,754","$1,754",,1 hr 45 min,,Action;Drama
Czech-Made Man, (2011),"$349,947","$349,947",,1 hr 36 min,,Comedy
Madea Goes to Jail, (2009),"$90,508,336",,,1 hr 43 min,PG-13,Comedy;Crime;Drama
Madea's Family Reunion, (2006),"$63,318,000","$50,939","$6,000,000",1 hr 47 min,PG-13,Comedy;Drama;Romance
Madea's Witness Protection, (2012),"$65,653,242","$1,246,000","$20,000,000",1 hr 54 min,PG-13,Comedy;Crime;Drama
Madeinusa, (2006),"$243,104","$243,104",,1 hr 40 min,,Drama
Driving Madeleine, (2022),"$325,662","$5,145,723",,1 hr 31 min,,Comedy;Drama
Madeline, (1998),"$29,967,750",,,1 hr 28 min,PG,Comedy;Family
The Handmaiden, (2016),"$2,006,788","$35,847,867",,2 hr 25 min,,Drama;Romance;Thriller
Raja Raja Chora, (2021),"$3,139","$3,139",,2 hr 25 min,,Comedy
Madrasapattinam, (2010),"$69,160","$69,160",,2 hr 45 min,,Drama;History;Romance
Madhouse, (2004),"$1,446,859","$1,446,859",,1 hr 31 min,R,Horror;Thriller
Madhuraraja, (2019),"$1,051,859","$1,051,859",,2 hr 27 min,Not Rated,Action;Comedy;Drama
Madhura Manohara Moham, (2023),"$147,982","$147,982",,1 hr 57 min,,Comedy;Drama;Family;Romance
Madigan's Millions, (1968),,,,1 hr 26 min,,Comedy;Crime
Billy Madison, (1995),"$25,588,734","$900,000","$10,000,000",1 hr 29 min,PG-13,Comedy
Smoorverliefd, (2013),"$1,950,459","$1,950,459",,1 hr 32 min,,Comedy;Romance
"I, Madman", (1989),$205,,,1 hr 29 min,,Fantasy;Horror
At War, (2018),"$4,605","$2,230,447",,1 hr 53 min,,Drama
Nise: The Heart of Madness, (2015),"$779,275","$779,275",,1 hr 46 min,,Biography;Drama;History
Desperately Seeking Susan, (1985),"$27,398,584",$523,,1 hr 44 min,,Comedy;Drama
The End of the Storm, (2020),"$109,282","$109,282",,1 hr 39 min,,Documentary;Sport
The Basketball Diaries, (1995),"$2,381,087","$21,351",,1 hr 42 min,R,Biography;Crime;Drama;Sport
Madonna: Truth or Dare, (1991),"$15,012,935","$14,000,000","$4,500,000",2 hr,R,Documentary;Music
Homebound, (2021),"$240,784","$240,784",,1 hr 11 min,,Drama;Horror;Mystery
Dawn of the Dead, (2004),"$59,020,957","$43,257,755","$26,000,000",1 hr 41 min,R,Horror
Maestro, (2023),"$383,532","$383,532",,2 hr 9 min,R,Biography;Drama;History;Music;Romance
Mafia!, (1998),"$19,889,299",,"$10,000,000",1 hr 27 min,PG-13,Comedy;Crime
Kill the Irishman, (2011),"$1,188,194",,,1 hr 46 min,R,Biography;Crime;Drama
Mag-ingat ka sa... Kulam, (2008),"$1,783,109","$1,783,109",,1 hr 35 min,,Drama;Fantasy;Horror;Thriller
Magalir Mattum, (2017),"$121,591","$121,591",,2 hr 20 min,,Drama
Maggie, (2015),"$187,112","$1,476,053",,1 hr 35 min,PG-13,Drama;Horror;Sci-Fi
Maggie's Plan, (2015),"$3,351,735","$2,532,156",,1 hr 38 min,R,Comedy;Drama;Romance
The Wiz, (1978),"$21,049,053",,,2 hr 14 min,,Adventure;Family;Fantasy;Musical
Magic Boy, (2007),"$35,107","$35,107",,1 hr 28 min,,Romance
Magic Carpet Ride, (2005),"$14,188,490","$14,188,490",,1 hr 46 min,,Comedy;Crime
The Magic Flute, (2022),"$141,143","$351,061",,1 hr 55 min,,Adventure;Fantasy;Musical
Twilight, (1998),"$15,055,091",,"$37,000,000",1 hr 34 min,R,Crime;Drama;Mystery;Thriller
Magic in the Moonlight, (2014),"$10,539,326","$40,490,035",,1 hr 37 min,PG-13,Comedy;Drama;Romance
Magic in the Water, (1995),"$2,680,717",,,1 hr 38 min,PG,Adventure;Family;Fantasy
New in Town, (2009),"$16,734,283","$12,276,534",,1 hr 37 min,PG,Comedy;Romance
Oblivion Island: Haruka and the Magic Mirror, (2009),"$3,171,022","$3,171,022",,1 hr 33 min,,Action;Adventure;Animation;Family;Fantasy
Magic Journey to Africa, (2010),"$1,557,590","$1,557,590",,1 hr 30 min,,Adventure;Drama;Family;Fantasy
Karate Kid, (2025),,,,,,Action;Drama;Family;Sport
Magic Kitchen, (2004),"$2,578,656","$2,578,656",,1 hr 45 min,,Comedy;Romance
Telling Lies in America, (1997),"$318,809",,"$4,000,000",1 hr 41 min,PG-13,Drama;Music
Magic Mike XXL, (2015),"$66,013,057","$56,600,000","$14,800,000",1 hr 55 min,R,Comedy;Drama;Music
Magic Mike's Last Dance, (2023),"$26,005,156","$31,100,000",,1 hr 52 min,R,Comedy;Drama
Happy Magic, (2011),"$10,697","$394,571",,1 hr 40 min,,Action;Comedy;Fantasy
Magic Tree House, (2011),"$5,747,918","$5,747,918",,1 hr 45 min,,Adventure;Animation;Family;Fantasy
Magic Trip: Ken Kesey's Search for a Kool Place, (2011),"$154,521",$484,,1 hr 47 min,,Documentary
Magical Mystery Tour, (1967),"$3,490","$3,490",,55 min,,Comedy;Fantasy;Musical
The Magician, (2005),$406,"$18,218",,1 hr 25 min,,Crime;Drama
Magika, (2010),"$1,095,239","$1,095,239",,1 hr 34 min,,Adventure;Fantasy;Musical
The Greek Tycoon, (1978),"$14,672,713",,,1 hr 47 min,,Drama
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, (1964),"$9,440,272","$180,022","$1,800,000",1 hr 35 min,PG,Comedy;War
Magnificat, (2023),"$647,355","$647,355",,1 hr 38 min,,Comedy;Crime;Drama
Magnificent Desolation: Walking on the Moon, (2005),"$34,137,524","$6,201,878",,40 min,,Animation;Documentary;Short
Magnificent Obsession, (1954),,,,1 hr 48 min,,Drama;Romance
Monkey Business, (1952),$265,$265,,1 hr 37 min,,Comedy;Sci-Fi
Magnolia, (1999),"$22,455,976","$25,995,827","$37,000,000",3 hr 8 min,R,Drama
Magnum Force, (1973),"$39,768,000",,,2 hr 4 min,,Action;Crime;Mystery;Thriller
Magnus, (2016),"$8,944","$92,795",,1 hr 18 min,,Documentary
Magpie, (2024),"$8,850","$8,850",,1 hr 30 min,R,Thriller
Hungarian Vagabond, (2004),"$904,080","$904,080",,1 hr 49 min,,Adventure;Comedy
Har Har Mahadev, (2022),"$528,245","$528,245",,2 hr 41 min,,Action;Drama;War
Naan Mahaan Alla, (2010),"$302,309","$302,309",,2 hr 12 min,,Action;Crime;Drama;Thriller
Anne+, (2021),"$299,104","$299,104",,1 hr 34 min,,Drama
Mahabharat, (2013),"$280,024","$280,024",,1 hr 45 min,,Action;Adventure;Animation;Family;History
Ghost Rider: Spirit of Vengeance, (2011),"$51,774,002","$80,789,928","$57,000,000",1 hr 36 min,PG-13,Action;Fantasy;Thriller
Taj Mahal, (2015),"$107,305","$107,305",,1 hr 31 min,,Thriller
Mahanati, (2018),"$279,078","$279,078",,2 hr 57 min,,Biography;Drama
Mahapurush, (2022),"$6,047","$6,047",,2 hr 31 min,,Family
Maharshi, (2019),"$595,200","$595,200",,2 hr 56 min,Not Rated,Action;Drama
Maharaja, (2024),"$975,543","$975,543",,2 hr 21 min,,Action;Crime;Drama;Thriller
Maharathi, (2008),"$535,185","$535,185",,1 hr 54 min,,Crime;Drama;Mystery;Thriller
Maha Samudram, (2021),"$1,161,937","$1,161,937",,2 hr 30 min,,Drama
Karmic Mahjong, (2006),"$32,665","$32,665",,1 hr 38 min,,Comedy;Drama
Mala persona, (2024),"$183,211","$183,211",,1 hr 39 min,,Comedy;Drama
Mahler on the Couch, (2010),"$772,508","$772,508",,1 hr 38 min,,Biography;Drama;Romance
Pinocchio, (2022),"$33,731","$33,731",,1 hr 45 min,PG,Adventure;Comedy;Drama;Family;Fantasy;Musical
Mai Mai Miracle, (2009),"$81,914","$81,914",,1 hr 35 min,,Adventure;Animation;Drama;Family;Fantasy
Maid in Manhattan, (2002),"$94,011,225","$60,895,468","$55,000,000",1 hr 45 min,PG-13,Comedy;Drama;Romance
Children of the Mist, (2021),"$98,452","$98,452",,1 hr 32 min,,Documentary
Maid to Order, (1987),"$9,868,521",,,1 hr 33 min,,Comedy;Fantasy
Rough Night, (2017),"$22,105,643","$25,241,640","$20,000,000",1 hr 41 min,R,Comedy
Balas & Bolinhos: Só Mais uma Coisa, (2024),"$1,678,781","$1,678,781",,1 hr 53 min,,Comedy
Maiko haaaan!!!, (2007),"$16,764,611","$16,764,611",,2 hr,,Comedy
State and Main, (2000),"$6,944,471","$2,261,808",,1 hr 45 min,R,Comedy;Drama
Mail Order Bride, (2003),,,,1 hr 24 min,R,Comedy
Me and Mrs. Khanna, (2009),"$197,183","$1,631,719",,1 hr 49 min,,Comedy;Drama;Romance
Main Hoon Na, (2004),"$1,747,060","$9,089,210",,3 hr 2 min,,Action;Comedy;Drama;Musical;Romance;Thriller
Main Madhuri Dixit Banna Chahti Hoon!, (2003),"$556,166","$556,166",,,,Comedy;Drama
Main Prem Ki Diwani Hoon, (2003),"$1,232,228","$5,058,114",,3 hr 17 min,,Comedy;Drama;Musical;Romance
Main Street, (2010),"$2,560","$23,451",,1 hr 32 min,PG,Drama
The March on Rome, (2022),"$11,346","$11,346",,1 hr 38 min,,Documentary
Main Tera Hero, (2014),"$274,579","$10,063,884",,2 hr 8 min,,Action;Comedy;Romance
Main Viyah Nahi Karona Tere Naal, (2022),"$69,874","$69,874",,1 hr 58 min,,Comedy;Drama;Romance
Pati Patni Aur Woh, (2019),"$874,044","$5,838,481",,2 hr 6 min,,Comedy;Romance
Maine Dil Tujhko Diya, (2002),"$2,187,305","$2,187,305",,2 hr 34 min,,Action;Romance
Maine Pyaar Kyun Kiya, (2005),"$932,184","$932,184",,2 hr 25 min,,Comedy;Drama;Romance
Haan Maine Bhi Pyar Kiya, (2002),"$395,148","$395,148",,2 hr 54 min,,Drama;Musical;Romance
Maisie, (2021),"$5,825","$5,825",,1 hr 16 min,,Documentary
Du Barry Was a Lady, (1943),,,,1 hr 41 min,,Comedy;Musical;Romance
Maison de retraite, (2022),"$15,570,823","$15,570,823",,1 hr 37 min,,Comedy
Maison de retraite 2, (2023),"$11,227,393","$11,227,393",,1 hr 42 min,,Comedy
Stormskerry Maja, (2024),"$56,001","$56,001",,2 hr 44 min,,Drama
Malaal, (2019),$76,$76,,2 hr 16 min,,Action;Drama;Romance
Maujaan Hi Maujaan, (2023),"$168,575","$168,575",,1 hr 50 min,,Comedy
Major Payne, (1995),"$29,412,050","$700,000",,1 hr 35 min,PG-13,Adventure;Comedy;Family
Majnu, (2016),"$2,906","$2,906",,2 hr 18 min,,Comedy;Drama;Romance
Major Dundee, (1965),"$20,807",,,2 hr 3 min,PG-13,Adventure;Drama;War;Western
Major Grom: The Game, (2024),"$6,136,190","$6,136,190",,2 hr 48 min,,Action;Adventure
Major League, (1989),"$49,797,148",,,1 hr 47 min,,Comedy;Sport
Major League II, (1994),"$30,626,182",,,1 hr 45 min,PG,Comedy;Sport
Major League: Back to the Minors, (1998),"$3,572,443",,,1 hr 40 min,PG-13,Comedy;Sport
Private Valentine: Blonde & Dangerous, (2008),"$103,971","$103,971",,1 hr 38 min,PG-13,Adventure;Comedy;Drama;War
Majority, (2010),"$144,698","$144,698",,1 hr 51 min,,Drama
Mr. Majnu, (2019),"$2,979,992","$2,979,992",,2 hr 25 min,,Romance
The Web of the Witch, (2002),"$205,568","$205,568",,1 hr 30 min,,Comedy;Fantasy;Horror;Thriller
A Million, (2009),"$2,456,417","$2,456,417",,1 hr 54 min,,Thriller
Make a Wish, (2016),"$34,641","$34,641",,,,
Hate to Love: Nickelback, (2023),"$34,442","$34,442",,1 hr 30 min,,Documentary;Music
Make It Happen, (2008),"$10,153,961","$10,153,961",,1 hr 30 min,PG-13,Drama;Musical
"Scheherazade, Tell Me a Story", (2009),"$322,024","$322,024",,2 hr 30 min,,Drama
Terror Tract, (2000),"$20,400","$20,400",,1 hr 36 min,R,Comedy;Horror;Romance;Thriller
A Beautiful Mind, (2001),"$170,742,341","$146,048,916","$58,000,000",2 hr 15 min,PG-13,Biography;Drama;Mystery
The Happiest Day in the Life of Olli Maki, (2016),"$571,373","$571,373",,1 hr 32 min,,Biography;Drama;Romance;Sport
